id,resource_type
10717,resource_type 8
15218,resource_type 8
1088,resource_type 8
77,resource_type 8
9564,resource_type 8
13499,resource_type 8
11859,resource_type 8
13899,resource_type 8
5610,resource_type 8
8946,resource_type 8
17498,resource_type 8
18258,resource_type 2
18258,resource_type 8
13683,resource_type 8
13683,resource_type 2
2434,resource_type 8
1732,resource_type 8
1732,resource_type 2
12918,resource_type 8
12918,resource_type 2
3706,resource_type 8
11772,resource_type 2
11772,resource_type 8
6538,resource_type 8
12077,resource_type 2
12077,resource_type 8
2293,resource_type 8
9045,resource_type 8
9045,resource_type 2
12023,resource_type 2
12023,resource_type 8
1702,resource_type 8
3717,resource_type 8
2949,resource_type 8
14008,resource_type 8
10152,resource_type 8
14974,resource_type 8
10563,resource_type 8
8396,resource_type 8
224,resource_type 8
2698,resource_type 8
7254,resource_type 8
4923,resource_type 8
11216,resource_type 8
13814,resource_type 8
9717,resource_type 8
13756,resource_type 2
13756,resource_type 8
15521,resource_type 8
5987,resource_type 8
15392,resource_type 8
17902,resource_type 8
18525,resource_type 8
15250,resource_type 8
15819,resource_type 8
6137,resource_type 2
14573,resource_type 2
12566,resource_type 2
14705,resource_type 8
14630,resource_type 8
6093,resource_type 8
8553,resource_type 8
5761,resource_type 8
7187,resource_type 8
6935,resource_type 8
12630,resource_type 8
14001,resource_type 8
297,resource_type 8
297,resource_type 3
14820,resource_type 3
14820,resource_type 8
11674,resource_type 8
11674,resource_type 3
13828,resource_type 8
5979,resource_type 8
12097,resource_type 8
8724,resource_type 8
7014,resource_type 8
778,resource_type 8
9409,resource_type 8
578,resource_type 8
14105,resource_type 8
11201,resource_type 8
2945,resource_type 8
18146,resource_type 8
15551,resource_type 8
15325,resource_type 8
15833,resource_type 2
13332,resource_type 2
13332,resource_type 8
18123,resource_type 8
14134,resource_type 8
13960,resource_type 8
15191,resource_type 8
9844,resource_type 8
10022,resource_type 8
509,resource_type 8
5182,resource_type 8
16742,resource_type 8
10462,resource_type 8
4104,resource_type 8
9079,resource_type 8
14377,resource_type 8
12757,resource_type 8
6601,resource_type 8
7403,resource_type 8
4548,resource_type 8
1132,resource_type 8
2269,resource_type 8
7890,resource_type 8
17488,resource_type 8
13103,resource_type 8
2689,resource_type 8
3814,resource_type 8
11160,resource_type 8
14021,resource_type 8
10420,resource_type 8
10183,resource_type 8
14483,resource_type 8
2273,resource_type 8
17151,resource_type 8
14385,resource_type 8
18167,resource_type 8
15032,resource_type 8
16315,resource_type 8
3919,resource_type 8
15702,resource_type 8
9117,resource_type 8
12686,resource_type 8
4186,resource_type 8
4197,resource_type 8
11126,resource_type 8
17996,resource_type 8
14096,resource_type 8
4422,resource_type 8
8938,resource_type 8
9253,resource_type 8
14740,resource_type 8
7541,resource_type 8
17699,resource_type 8
8347,resource_type 8
13948,resource_type 8
8912,resource_type 8
11147,resource_type 8
13241,resource_type 8
10568,resource_type 8
16387,resource_type 8
17422,resource_type 8
2570,resource_type 8
4724,resource_type 8
4850,resource_type 8
17679,resource_type 8
5341,resource_type 8
2210,resource_type 8
15432,resource_type 8
15438,resource_type 8
11439,resource_type 8
9217,resource_type 8
16867,resource_type 8
17572,resource_type 8
7016,resource_type 8
116,resource_type 8
17241,resource_type 8
6296,resource_type 8
3619,resource_type 8
4041,resource_type 8
13399,resource_type 8
15092,resource_type 8
5392,resource_type 8
17986,resource_type 8
9298,resource_type 8
11755,resource_type 8
18476,resource_type 8
10486,resource_type 8
17551,resource_type 8
11634,resource_type 8
9026,resource_type 8
9682,resource_type 8
9085,resource_type 8
4622,resource_type 8
9136,resource_type 4
9136,resource_type 7
9136,resource_type 8
15879,resource_type 8
12692,resource_type 6
15257,resource_type 8
15210,resource_type 8
15210,resource_type 4
8870,resource_type 8
8870,resource_type 4
11265,resource_type 8
14223,resource_type 4
14223,resource_type 8
5837,resource_type 4
5837,resource_type 8
7220,resource_type 8
2867,resource_type 8
10798,resource_type 7
10798,resource_type 8
1334,resource_type 7
1334,resource_type 8
1334,resource_type 4
10043,resource_type 8
461,resource_type 8
461,resource_type 4
16816,resource_type 7
16816,resource_type 8
16816,resource_type 4
981,resource_type 8
981,resource_type 4
13938,resource_type 4
13938,resource_type 2
13938,resource_type 8
17409,resource_type 8
17409,resource_type 4
17409,resource_type 6
17409,resource_type 7
8000,resource_type 4
8000,resource_type 7
8000,resource_type 8
15410,resource_type 2
15410,resource_type 4
15410,resource_type 8
15410,resource_type 7
7130,resource_type 8
4859,resource_type 4
4859,resource_type 8
11763,resource_type 8
11763,resource_type 7
11763,resource_type 4
9707,resource_type 8
8473,resource_type 8
10926,resource_type 4
10926,resource_type 8
14311,resource_type 4
14311,resource_type 7
14311,resource_type 8
14311,resource_type 2
6676,resource_type 4
6676,resource_type 8
14128,resource_type 6
14128,resource_type 8
1303,resource_type 8
1303,resource_type 4
1303,resource_type 2
12428,resource_type 7
12428,resource_type 8
16887,resource_type 7
16887,resource_type 8
7507,resource_type 8
4191,resource_type 2
6175,resource_type 2
3195,resource_type 4
3195,resource_type 7
3195,resource_type 8
12470,resource_type 4
12470,resource_type 8
12470,resource_type 7
2329,resource_type 4
2329,resource_type 8
13478,resource_type 4
13478,resource_type 8
4545,resource_type 7
13523,resource_type 2
13523,resource_type 8
17280,resource_type 7
16766,resource_type 7
5170,resource_type 2
5170,resource_type 4
13088,resource_type 4
13088,resource_type 8
6552,resource_type 4
6552,resource_type 8
5488,resource_type 4
5488,resource_type 2
5488,resource_type 8
6493,resource_type 8
15602,resource_type 8
6374,resource_type 8
10600,resource_type 8
13230,resource_type 8
670,resource_type 8
6114,resource_type 8
3348,resource_type 2
17452,resource_type 8
12052,resource_type 2
10846,resource_type 8
8097,resource_type 8
6672,resource_type 8
12986,resource_type 8
13348,resource_type 8
316,resource_type 8
1692,resource_type 8
17131,resource_type 8
9917,resource_type 8
1335,resource_type 8
17108,resource_type 2
17108,resource_type 8
17152,resource_type 8
12335,resource_type 8
16144,resource_type 8
2220,resource_type 8
14789,resource_type 8
3233,resource_type 8
16559,resource_type 8
4569,resource_type 8
3265,resource_type 8
9995,resource_type 2
9656,resource_type 8
4358,resource_type 8
1535,resource_type 8
14670,resource_type 8
13171,resource_type 8
8436,resource_type 8
14196,resource_type 8
8947,resource_type 8
4672,resource_type 8
13654,resource_type 8
9234,resource_type 8
15335,resource_type 8
6318,resource_type 8
5057,resource_type 8
6760,resource_type 8
283,resource_type 8
3019,resource_type 8
5851,resource_type 8
6869,resource_type 8
5781,resource_type 8
13512,resource_type 8
6922,resource_type 8
12041,resource_type 8
9877,resource_type 8
900,resource_type 8
7486,resource_type 8
7486,resource_type 3
2089,resource_type 2
2089,resource_type 3
4856,resource_type 2
6836,resource_type 2
8507,resource_type 8
4734,resource_type 8
486,resource_type 8
18055,resource_type 8
10475,resource_type 8
10404,resource_type 8
698,resource_type 8
4960,resource_type 8
7350,resource_type 1
7350,resource_type 8
6255,resource_type 8
11262,resource_type 8
11174,resource_type 8
11174,resource_type 1
7893,resource_type 8
4493,resource_type 8
2454,resource_type 8
3980,resource_type 8
15915,resource_type 8
5938,resource_type 8
10373,resource_type 8
9773,resource_type 8
67,resource_type 8
3215,resource_type 8
2411,resource_type 8
8617,resource_type 8
4947,resource_type 8
7407,resource_type 8
4813,resource_type 8
4466,resource_type 8
4332,resource_type 8
2552,resource_type 8
18536,resource_type 8
13728,resource_type 8
6270,resource_type 8
3608,resource_type 8
16866,resource_type 8
18061,resource_type 8
8163,resource_type 8
3680,resource_type 8
7295,resource_type 8
3571,resource_type 8
3177,resource_type 8
2796,resource_type 8
2076,resource_type 8
2874,resource_type 8
5532,resource_type 8
16700,resource_type 8
14186,resource_type 8
6162,resource_type 8
8465,resource_type 8
11492,resource_type 8
592,resource_type 1
592,resource_type 8
592,resource_type 2
1600,resource_type 8
452,resource_type 8
3943,resource_type 8
3136,resource_type 8
16491,resource_type 8
9996,resource_type 8
17243,resource_type 8
17086,resource_type 8
11472,resource_type 8
18151,resource_type 8
16954,resource_type 8
8801,resource_type 8
17075,resource_type 8
298,resource_type 8
13869,resource_type 8
10059,resource_type 8
2303,resource_type 8
2361,resource_type 8
13753,resource_type 8
15110,resource_type 8
1583,resource_type 8
7474,resource_type 8
12925,resource_type 8
6733,resource_type 8
16509,resource_type 8
16400,resource_type 8
3493,resource_type 8
10835,resource_type 8
2176,resource_type 8
4102,resource_type 8
104,resource_type 8
4177,resource_type 8
1332,resource_type 8
4935,resource_type 8
9076,resource_type 8
6014,resource_type 8
9827,resource_type 8
11021,resource_type 8
17039,resource_type 8
6892,resource_type 8
10030,resource_type 8
12151,resource_type 8
527,resource_type 8
7740,resource_type 8
3296,resource_type 8
8611,resource_type 8
15013,resource_type 8
10997,resource_type 8
14276,resource_type 8
5801,resource_type 8
1399,resource_type 8
10049,resource_type 8
12626,resource_type 8
1680,resource_type 8
15486,resource_type 8
818,resource_type 8
17072,resource_type 8
2075,resource_type 8
18256,resource_type 8
15680,resource_type 8
16832,resource_type 8
18474,resource_type 8
17913,resource_type 8
10082,resource_type 8
8500,resource_type 8
16291,resource_type 8
16291,resource_type 2
464,resource_type 8
4937,resource_type 8
15628,resource_type 8
14411,resource_type 8
14411,resource_type 2
9935,resource_type 8
16077,resource_type 8
16077,resource_type 2
3702,resource_type 8
9091,resource_type 8
7751,resource_type 8
12745,resource_type 8
12745,resource_type 2
10062,resource_type 2
10062,resource_type 8
2524,resource_type 2
2524,resource_type 8
10664,resource_type 8
9828,resource_type 8
9828,resource_type 2
13004,resource_type 2
13004,resource_type 8
631,resource_type 8
18313,resource_type 8
18313,resource_type 2
5497,resource_type 8
16577,resource_type 2
16577,resource_type 8
1982,resource_type 2
1982,resource_type 8
14249,resource_type 8
5215,resource_type 8
5215,resource_type 2
1913,resource_type 8
1913,resource_type 2
15144,resource_type 8
9439,resource_type 8
4271,resource_type 8
4271,resource_type 2
3097,resource_type 8
12465,resource_type 8
12465,resource_type 2
6225,resource_type 8
6225,resource_type 2
752,resource_type 2
752,resource_type 8
3586,resource_type 8
3586,resource_type 2
10018,resource_type 8
10018,resource_type 2
5387,resource_type 2
5387,resource_type 8
9541,resource_type 2
9541,resource_type 8
11765,resource_type 2
11765,resource_type 8
7035,resource_type 2
7035,resource_type 8
4430,resource_type 8
4430,resource_type 2
3501,resource_type 2
3501,resource_type 8
15860,resource_type 8
15860,resource_type 2
5472,resource_type 8
5472,resource_type 2
10993,resource_type 8
12782,resource_type 8
16757,resource_type 8
11931,resource_type 8
14127,resource_type 8
14127,resource_type 2
9913,resource_type 8
9913,resource_type 2
476,resource_type 8
6420,resource_type 2
6420,resource_type 8
11939,resource_type 8
15128,resource_type 2
15128,resource_type 8
11612,resource_type 2
11612,resource_type 8
7126,resource_type 2
7126,resource_type 8
2114,resource_type 8
2114,resource_type 2
7268,resource_type 8
1746,resource_type 2
1746,resource_type 8
5556,resource_type 8
8596,resource_type 8
11565,resource_type 8
18013,resource_type 8
908,resource_type 8
908,resource_type 2
11869,resource_type 8
14232,resource_type 8
17261,resource_type 2
17261,resource_type 8
5232,resource_type 8
14482,resource_type 8
2380,resource_type 8
6737,resource_type 8
18173,resource_type 2
5101,resource_type 2
5256,resource_type 2
2609,resource_type 8
17061,resource_type 2
17061,resource_type 3
3770,resource_type 8
15324,resource_type 8
9488,resource_type 8
1276,resource_type 8
3776,resource_type 8
15697,resource_type 8
11985,resource_type 8
14416,resource_type 2
14416,resource_type 8
9849,resource_type 8
5573,resource_type 8
3660,resource_type 8
8452,resource_type 8
11851,resource_type 8
16622,resource_type 8
13908,resource_type 8
1727,resource_type 8
9837,resource_type 8
11224,resource_type 8
3284,resource_type 8
8477,resource_type 8
6494,resource_type 8
4007,resource_type 8
3171,resource_type 8
14506,resource_type 8
3219,resource_type 8
9760,resource_type 8
11429,resource_type 8
4682,resource_type 8
8308,resource_type 8
10321,resource_type 8
10321,resource_type 2
3587,resource_type 8
739,resource_type 8
10060,resource_type 8
9517,resource_type 8
16402,resource_type 8
7808,resource_type 8
10109,resource_type 8
7727,resource_type 8
2516,resource_type 8
7346,resource_type 8
3801,resource_type 8
4328,resource_type 8
2705,resource_type 8
2296,resource_type 8
7450,resource_type 8
12683,resource_type 8
3768,resource_type 8
13770,resource_type 8
5144,resource_type 8
10004,resource_type 8
1411,resource_type 8
14458,resource_type 8
13602,resource_type 8
18184,resource_type 8
2916,resource_type 8
11087,resource_type 8
16015,resource_type 8
8571,resource_type 8
7571,resource_type 8
7882,resource_type 8
7733,resource_type 8
10064,resource_type 8
8314,resource_type 8
17383,resource_type 8
2660,resource_type 8
10850,resource_type 2
10850,resource_type 8
9181,resource_type 2
10771,resource_type 8
839,resource_type 8
14876,resource_type 8
9551,resource_type 8
4910,resource_type 8
8482,resource_type 8
12700,resource_type 8
11466,resource_type 1
11466,resource_type 8
7842,resource_type 8
12679,resource_type 1
12679,resource_type 8
16707,resource_type 8
8337,resource_type 8
5621,resource_type 8
12054,resource_type 8
15426,resource_type 8
2773,resource_type 8
1988,resource_type 8
18242,resource_type 8
18242,resource_type 6
12665,resource_type 6
10221,resource_type 6
10221,resource_type 8
308,resource_type 8
1868,resource_type 8
13798,resource_type 8
12735,resource_type 6
12735,resource_type 8
4117,resource_type 6
4117,resource_type 8
6941,resource_type 2
17216,resource_type 6
17216,resource_type 8
12625,resource_type 2
13696,resource_type 6
13696,resource_type 8
12582,resource_type 7
14718,resource_type 8
14718,resource_type 6
13692,resource_type 8
13692,resource_type 4
15011,resource_type 8
5063,resource_type 2
5063,resource_type 7
13509,resource_type 2
8841,resource_type 2
15028,resource_type 6
15028,resource_type 8
8022,resource_type 4
8022,resource_type 8
17510,resource_type 6
17510,resource_type 8
10012,resource_type 2
10012,resource_type 4
10012,resource_type 8
694,resource_type 2
694,resource_type 8
9888,resource_type 6
9888,resource_type 8
4798,resource_type 6
4798,resource_type 2
4798,resource_type 8
10290,resource_type 6
10290,resource_type 4
10290,resource_type 8
4098,resource_type 4
4098,resource_type 8
17670,resource_type 6
17670,resource_type 8
12441,resource_type 7
12441,resource_type 6
12441,resource_type 8
10972,resource_type 4
10972,resource_type 8
21,resource_type 4
21,resource_type 8
21,resource_type 6
51,resource_type 8
51,resource_type 6
2446,resource_type 4
2446,resource_type 8
2446,resource_type 6
9976,resource_type 4
9976,resource_type 8
9976,resource_type 6
14849,resource_type 8
14849,resource_type 4
14214,resource_type 8
14214,resource_type 4
9597,resource_type 8
9597,resource_type 4
17793,resource_type 8
17793,resource_type 4
17000,resource_type 6
17000,resource_type 8
1063,resource_type 8
1063,resource_type 4
12950,resource_type 8
8488,resource_type 8
8488,resource_type 4
4613,resource_type 4
4613,resource_type 8
4613,resource_type 7
14785,resource_type 7
4044,resource_type 8
7094,resource_type 8
7094,resource_type 4
15023,resource_type 8
15023,resource_type 6
4207,resource_type 6
4207,resource_type 8
5994,resource_type 6
5994,resource_type 8
4767,resource_type 6
4767,resource_type 8
1192,resource_type 6
1192,resource_type 8
11608,resource_type 8
11608,resource_type 6
16235,resource_type 2
11400,resource_type 8
12791,resource_type 2
13882,resource_type 8
12725,resource_type 2
11816,resource_type 8
10283,resource_type 2
2514,resource_type 8
3001,resource_type 8
10917,resource_type 8
16438,resource_type 8
3983,resource_type 8
10044,resource_type 8
8505,resource_type 8
5930,resource_type 8
9114,resource_type 8
7643,resource_type 8
1211,resource_type 8
17890,resource_type 2
3031,resource_type 5
3031,resource_type 8
9316,resource_type 8
14402,resource_type 8
10237,resource_type 8
17393,resource_type 8
16378,resource_type 8
6018,resource_type 8
6077,resource_type 2
14303,resource_type 8
11925,resource_type 8
7274,resource_type 8
8621,resource_type 8
16679,resource_type 8
16066,resource_type 8
8371,resource_type 8
11680,resource_type 8
7326,resource_type 8
10938,resource_type 8
7310,resource_type 8
9812,resource_type 8
12618,resource_type 8
15964,resource_type 8
17351,resource_type 8
13901,resource_type 8
3757,resource_type 8
12902,resource_type 8
9113,resource_type 8
8540,resource_type 8
6189,resource_type 8
12951,resource_type 8
16171,resource_type 8
13252,resource_type 8
10288,resource_type 8
5921,resource_type 8
8273,resource_type 8
14422,resource_type 8
17784,resource_type 8
7247,resource_type 8
17204,resource_type 8
12155,resource_type 8
5815,resource_type 8
6447,resource_type 8
8463,resource_type 2
8463,resource_type 8
3289,resource_type 8
2291,resource_type 8
13295,resource_type 8
13281,resource_type 8
2372,resource_type 8
16437,resource_type 8
17718,resource_type 8
82,resource_type 8
12459,resource_type 8
16347,resource_type 8
17778,resource_type 8
8980,resource_type 8
2658,resource_type 8
5671,resource_type 2
16,resource_type 8
10259,resource_type 8
6012,resource_type 8
14889,resource_type 8
10258,resource_type 8
1963,resource_type 8
5923,resource_type 8
12165,resource_type 8
12503,resource_type 8
16057,resource_type 8
17206,resource_type 8
15922,resource_type 8
265,resource_type 8
17899,resource_type 8
5319,resource_type 8
3361,resource_type 2
12562,resource_type 8
12562,resource_type 2
14546,resource_type 2
16143,resource_type 8
13755,resource_type 8
7928,resource_type 8
555,resource_type 8
14521,resource_type 8
8674,resource_type 8
3984,resource_type 8
14696,resource_type 8
3100,resource_type 8
15247,resource_type 8
13278,resource_type 8
3579,resource_type 8
6421,resource_type 8
4149,resource_type 8
12040,resource_type 8
4731,resource_type 8
7226,resource_type 8
2172,resource_type 8
7151,resource_type 8
18019,resource_type 8
8299,resource_type 8
11889,resource_type 8
10061,resource_type 8
4550,resource_type 8
13795,resource_type 8
8929,resource_type 8
4046,resource_type 8
18045,resource_type 8
9663,resource_type 8
11787,resource_type 8
10094,resource_type 8
13343,resource_type 8
9375,resource_type 8
6085,resource_type 8
12427,resource_type 8
7037,resource_type 8
13868,resource_type 8
3927,resource_type 8
838,resource_type 8
10397,resource_type 8
4231,resource_type 8
7193,resource_type 8
7741,resource_type 8
12265,resource_type 8
11260,resource_type 8
8861,resource_type 8
17176,resource_type 8
342,resource_type 8
11249,resource_type 8
12771,resource_type 8
16857,resource_type 8
16728,resource_type 8
17285,resource_type 8
17636,resource_type 8
3716,resource_type 8
11240,resource_type 8
14384,resource_type 8
3338,resource_type 8
7855,resource_type 8
8643,resource_type 8
2254,resource_type 8
14800,resource_type 2
14800,resource_type 8
17722,resource_type 2
17722,resource_type 8
6690,resource_type 8
10375,resource_type 8
15908,resource_type 8
3857,resource_type 8
11583,resource_type 8
4403,resource_type 8
10614,resource_type 8
16410,resource_type 8
5513,resource_type 8
2648,resource_type 8
5310,resource_type 8
360,resource_type 8
9749,resource_type 8
9147,resource_type 8
5658,resource_type 8
8449,resource_type 8
5168,resource_type 8
373,resource_type 8
8296,resource_type 8
5569,resource_type 8
5655,resource_type 8
13529,resource_type 8
3143,resource_type 8
10546,resource_type 8
8558,resource_type 8
5508,resource_type 8
13465,resource_type 8
4005,resource_type 8
10990,resource_type 2
10990,resource_type 8
4224,resource_type 8
7115,resource_type 8
9024,resource_type 8
3241,resource_type 8
9732,resource_type 8
18191,resource_type 8
7490,resource_type 8
15595,resource_type 8
16308,resource_type 8
2592,resource_type 8
15500,resource_type 8
15831,resource_type 8
6292,resource_type 8
9982,resource_type 8
4641,resource_type 8
4704,resource_type 8
13589,resource_type 8
2419,resource_type 8
10591,resource_type 8
6651,resource_type 8
14076,resource_type 8
17826,resource_type 8
8780,resource_type 8
70,resource_type 8
7807,resource_type 8
145,resource_type 8
3309,resource_type 8
17014,resource_type 8
3268,resource_type 8
9042,resource_type 2
9042,resource_type 8
3786,resource_type 2
3786,resource_type 8
15848,resource_type 2
15848,resource_type 8
15253,resource_type 8
15253,resource_type 2
2825,resource_type 8
2825,resource_type 2
13535,resource_type 2
13535,resource_type 8
6547,resource_type 8
6547,resource_type 2
8310,resource_type 8
17983,resource_type 2
17983,resource_type 8
11048,resource_type 8
3567,resource_type 8
18524,resource_type 8
6965,resource_type 8
16231,resource_type 8
2745,resource_type 8
11784,resource_type 8
505,resource_type 8
5187,resource_type 8
2909,resource_type 8
18158,resource_type 8
14961,resource_type 8
15832,resource_type 8
10091,resource_type 2
12809,resource_type 2
9370,resource_type 2
5897,resource_type 8
14355,resource_type 8
10659,resource_type 8
4693,resource_type 8
7613,resource_type 8
11554,resource_type 8
11365,resource_type 8
10941,resource_type 8
17395,resource_type 8
9560,resource_type 8
14378,resource_type 8
12948,resource_type 8
9777,resource_type 8
13884,resource_type 8
11220,resource_type 8
1310,resource_type 8
928,resource_type 8
4449,resource_type 8
17284,resource_type 8
14252,resource_type 8
11358,resource_type 8
3473,resource_type 8
8146,resource_type 8
12009,resource_type 8
6936,resource_type 8
5311,resource_type 8
8591,resource_type 8
14179,resource_type 8
10957,resource_type 8
15277,resource_type 8
18303,resource_type 8
7324,resource_type 8
10381,resource_type 8
7298,resource_type 8
13166,resource_type 8
16606,resource_type 8
16713,resource_type 8
7287,resource_type 2
7287,resource_type 8
10918,resource_type 8
1748,resource_type 8
14088,resource_type 8
3978,resource_type 8
975,resource_type 8
6593,resource_type 8
12736,resource_type 8
8016,resource_type 8
2277,resource_type 8
226,resource_type 8
421,resource_type 8
15920,resource_type 8
3986,resource_type 8
13092,resource_type 8
12740,resource_type 8
1877,resource_type 6
1877,resource_type 8
7833,resource_type 6
7833,resource_type 8
7833,resource_type 7
7833,resource_type 4
8551,resource_type 8
5509,resource_type 8
13056,resource_type 6
13056,resource_type 8
13056,resource_type 7
6152,resource_type 6
6152,resource_type 8
15097,resource_type 8
15097,resource_type 4
11264,resource_type 8
11264,resource_type 4
18405,resource_type 2
18405,resource_type 7
7286,resource_type 6
11280,resource_type 7
150,resource_type 10
150,resource_type 6
150,resource_type 8
7005,resource_type 7
2760,resource_type 4
2760,resource_type 7
2760,resource_type 8
11457,resource_type 10
11457,resource_type 6
11457,resource_type 8
9168,resource_type 10
9168,resource_type 6
9168,resource_type 8
4365,resource_type 6
4365,resource_type 8
6223,resource_type 6
6223,resource_type 8
451,resource_type 6
451,resource_type 10
451,resource_type 8
4499,resource_type 6
16268,resource_type 2
16268,resource_type 8
16268,resource_type 6
16268,resource_type 4
16268,resource_type 7
1329,resource_type 8
1329,resource_type 6
940,resource_type 7
2591,resource_type 8
2591,resource_type 6
17318,resource_type 7
8050,resource_type 8
8050,resource_type 7
17208,resource_type 7
17208,resource_type 8
6610,resource_type 7
6610,resource_type 8
1393,resource_type 7
10358,resource_type 6
2563,resource_type 8
2563,resource_type 6
7460,resource_type 8
7460,resource_type 6
5688,resource_type 8
5688,resource_type 6
14715,resource_type 8
1820,resource_type 8
7992,resource_type 8
8389,resource_type 8
11369,resource_type 8
1280,resource_type 8
1280,resource_type 2
14564,resource_type 8
14564,resource_type 2
4911,resource_type 8
2438,resource_type 8
6671,resource_type 8
18330,resource_type 8
2441,resource_type 8
3109,resource_type 8
225,resource_type 8
11774,resource_type 8
8179,resource_type 8
4137,resource_type 8
10303,resource_type 2
10303,resource_type 8
3166,resource_type 8
2233,resource_type 8
10196,resource_type 8
7658,resource_type 8
3249,resource_type 2
3249,resource_type 8
17080,resource_type 2
6916,resource_type 8
4945,resource_type 8
2980,resource_type 8
15617,resource_type 8
2031,resource_type 8
4394,resource_type 8
14039,resource_type 8
12394,resource_type 8
17188,resource_type 8
10768,resource_type 8
14946,resource_type 8
15170,resource_type 8
16420,resource_type 8
4801,resource_type 8
337,resource_type 8
17843,resource_type 8
4260,resource_type 8
10538,resource_type 8
3623,resource_type 8
14139,resource_type 8
4225,resource_type 8
14627,resource_type 8
17184,resource_type 8
5818,resource_type 8
13585,resource_type 8
271,resource_type 8
10229,resource_type 8
12695,resource_type 8
5891,resource_type 8
6903,resource_type 8
7340,resource_type 8
5104,resource_type 9
13491,resource_type 3
1968,resource_type 9
1968,resource_type 3
12909,resource_type 3
11525,resource_type 8
16925,resource_type 8
1008,resource_type 8
8985,resource_type 2
9796,resource_type 8
15472,resource_type 2
17012,resource_type 2
439,resource_type 2
8537,resource_type 8
15163,resource_type 8
14366,resource_type 2
13424,resource_type 2
9257,resource_type 2
14759,resource_type 2
2088,resource_type 8
9970,resource_type 8
6890,resource_type 8
15979,resource_type 8
10734,resource_type 8
12314,resource_type 8
4156,resource_type 8
8864,resource_type 8
13964,resource_type 8
1082,resource_type 8
4258,resource_type 8
9049,resource_type 8
606,resource_type 8
7821,resource_type 8
13859,resource_type 8
4136,resource_type 8
3447,resource_type 8
8064,resource_type 8
14553,resource_type 8
16342,resource_type 8
13676,resource_type 8
2731,resource_type 8
15610,resource_type 8
6032,resource_type 8
17402,resource_type 8
18196,resource_type 8
6719,resource_type 8
13825,resource_type 8
3008,resource_type 8
10089,resource_type 8
17777,resource_type 8
17773,resource_type 8
7010,resource_type 8
473,resource_type 8
7408,resource_type 8
13710,resource_type 8
17742,resource_type 8
13359,resource_type 8
18510,resource_type 8
11845,resource_type 8
11845,resource_type 2
13970,resource_type 8
846,resource_type 8
9097,resource_type 8
5204,resource_type 8
5003,resource_type 8
12113,resource_type 8
17059,resource_type 8
1170,resource_type 8
1339,resource_type 8
17002,resource_type 8
10864,resource_type 8
17421,resource_type 8
11818,resource_type 8
8402,resource_type 8
14771,resource_type 8
7980,resource_type 8
9284,resource_type 8
247,resource_type 8
9236,resource_type 8
14203,resource_type 8
1127,resource_type 8
14939,resource_type 8
4392,resource_type 8
17591,resource_type 8
2115,resource_type 8
17480,resource_type 8
13046,resource_type 8
7208,resource_type 8
16286,resource_type 8
8220,resource_type 8
17744,resource_type 8
8209,resource_type 8
3969,resource_type 8
15412,resource_type 8
16418,resource_type 8
8199,resource_type 8
11346,resource_type 8
11561,resource_type 8
4364,resource_type 8
18124,resource_type 8
9081,resource_type 8
5328,resource_type 8
16319,resource_type 8
16608,resource_type 8
4837,resource_type 8
13205,resource_type 8
5413,resource_type 8
2149,resource_type 8
16972,resource_type 8
4008,resource_type 8
8941,resource_type 8
12565,resource_type 8
13691,resource_type 8
7084,resource_type 8
10980,resource_type 8
9510,resource_type 8
5577,resource_type 8
7127,resource_type 8
2929,resource_type 8
10695,resource_type 8
16754,resource_type 8
3904,resource_type 8
833,resource_type 8
18506,resource_type 8
8860,resource_type 8
6634,resource_type 8
11775,resource_type 8
11873,resource_type 8
14924,resource_type 8
14045,resource_type 8
18395,resource_type 8
17865,resource_type 8
11723,resource_type 8
8177,resource_type 8
16515,resource_type 8
15927,resource_type 8
2794,resource_type 8
4664,resource_type 8
10869,resource_type 8
18360,resource_type 8
10986,resource_type 8
4472,resource_type 8
3977,resource_type 8
13999,resource_type 8
1608,resource_type 8
6464,resource_type 8
355,resource_type 8
16979,resource_type 8
8431,resource_type 8
2222,resource_type 8
3834,resource_type 8
2086,resource_type 8
2086,resource_type 2
7170,resource_type 8
7170,resource_type 2
903,resource_type 8
15383,resource_type 8
13105,resource_type 8
1909,resource_type 8
5740,resource_type 8
9305,resource_type 8
5703,resource_type 8
1296,resource_type 8
6877,resource_type 8
11069,resource_type 8
448,resource_type 8
2720,resource_type 8
4649,resource_type 8
4649,resource_type 2
3090,resource_type 8
12299,resource_type 8
13070,resource_type 8
396,resource_type 8
7301,resource_type 8
7083,resource_type 8
11556,resource_type 8
3061,resource_type 8
1153,resource_type 8
15386,resource_type 8
399,resource_type 8
6075,resource_type 8
16297,resource_type 8
13997,resource_type 8
17534,resource_type 8
15656,resource_type 8
11218,resource_type 8
16690,resource_type 8
4229,resource_type 8
17735,resource_type 8
2703,resource_type 8
5179,resource_type 8
5603,resource_type 8
18509,resource_type 8
17274,resource_type 8
10553,resource_type 8
13342,resource_type 8
6840,resource_type 8
18277,resource_type 8
2376,resource_type 8
228,resource_type 8
12803,resource_type 8
15771,resource_type 8
13784,resource_type 8
16710,resource_type 8
7288,resource_type 8
6243,resource_type 8
16904,resource_type 8
8104,resource_type 8
16227,resource_type 8
9010,resource_type 8
13793,resource_type 8
8559,resource_type 8
10163,resource_type 8
